10/07/2020 7:34:22 PM|Quizzame|Question 1| ID:5366  |Correct:A  |Keypad:12 |Name:103  |Pressed:A  |Seconds:0.5  |Question Points:950  |Total:950
10/07/2020 8:26:36 PM|Quizzame|Question 2 |ID:16306  |Correct:E  |Keypad:4 |Name:Seven Up  |Pressed:C  |Seconds:10.17  |Question Points:-16.4  |Total:442
10/07/2020 8:26:38 PM|Quizzame|Question 2 |ID:16306  |Correct:E  |Keypad:2 |Name:DC  |Pressed:D  |Seconds:12  |Question Points:-52  |Total:881
10/07/2020 8:26:38 PM|Quizzame|Question 2| ID:16306  |Correct:E  |Keypad:7 |Name:ETC  |Pressed:E  |Seconds:12.46  |Question Points:165  |Total:1040
10/07/2020 8:26:39 PM|Quizzame|Question 2 |ID:16306  |Correct:E  |Keypad:3 |Name:Rice Queens  |Pressed:A  |Seconds:12.68  |Question Points:-8.2  |Total:628
10/07/2020 8:27:57 PM|Quizzame|Question 3 |ID:16108  |Correct:CEADB  |Keypad:2 |Name:DC  |Tasti:CEAAD  |Seconds:12.4  |Question Points:-151.2  |Total:829
10/07/2020 8:27:57 PM|Quizzame|Question 3 |ID:16108  |Correct:CEADB  |Keypad:3 |Name:Rice Queens  |Tasti:CEABD  |Seconds:25.85  |Question Points:0  |Total:620
10/07/2020 8:27:57 PM|Quizzame|Question 3 |ID:16108  |Correct:CEADB  |Keypad:4 |Name:Seven Up  |Tasti:CDBEA  |Seconds:16.45  |Question Points:-51.3  |Total:426
10/07/2020 8:27:57 PM|Quizzame|Question 3| ID:16108  |Correct:CEADB  |Keypad:5 |Name:SevenMinsInKevin  |Tasti:CEADB  |Seconds:13.63  |Question Points:1364  |Total:2247
10/07/2020 8:27:57 PM|Quizzame|Question 3| ID:16108  |Correct:CEADB  |Keypad:6 |Name:The Bobcats  |Tasti:CEADB  |Seconds:10.98  |Question Points:1682  |Total:2376
10/07/2020 8:27:57 PM|Quizzame|Question 3| ID:16108  |Correct:CEADB  |Keypad:7 |Name:ETC  |Tasti:CEADB  |Seconds:13.9  |Question Points:1332  |Total:2372
10/07/2020 8:27:57 PM|Quizzame|Question 3| ID:16108  |Correct:CEADB  |Keypad:8 |Name:Trans-Houston  |Tasti:CEADB  |Seconds:12.8  |Question Points:1464  |Total:2388
10/07/2020 8:27:57 PM|Quizzame|Question 3| ID:16108  |Correct:CEADB  |Keypad:10 |Name:Father Knows Best  |Tasti:CEADB  |Seconds:10.6  |Question Points:1728  |Total:1741
10/07/2020 8:27:57 PM|Quizzame|Question 3 |ID:16108  |Correct:CEADB  |Keypad:11 |Name:Quaranteam  |Tasti:EACEA  |Seconds:15.59  |Question Points:-113  |Total:774
10/07/2020 8:28:35 PM|Quizzame|Question 4 |ID:13133  |Correct:C  |Keypad:3 |Name:Rice Queens  |Pressed:A  |Seconds:7.79  |Question Points:-24.3  |Total:620
10/07/2020 8:28:36 PM|Quizzame|Question 4| ID:13133  |Correct:C  |Keypad:5 |Name:SevenMinsInKevin  |Pressed:C  |Seconds:8.19  |Question Points:451  |Total:2698
10/07/2020 8:28:37 PM|Quizzame|Question 4| ID:13133  |Correct:C  |Keypad:10 |Name:Father Knows Best  |Pressed:C  |Seconds:9.86  |Question Points:339  |Total:2080
10/07/2020 8:28:37 PM|Quizzame|Question 4| ID:13133  |Correct:C  |Keypad:7 |Name:ETC  |Pressed:C  |Seconds:9.78  |Question Points:345  |Total:2717
10/07/2020 8:28:41 PM|Quizzame|Question 4| ID:13133  |Correct:C  |Keypad:2 |Name:DC  |Pressed:C  |Seconds:13.36  |Question Points:105  |Total:783
10/07/2020 8:28:42 PM|Quizzame|Question 4| ID:13133  |Correct:C  |Keypad:11 |Name:Quaranteam  |Pressed:C  |Seconds:14.77  |Question Points:10  |Total:671
10/07/2020 8:29:23 PM|Quizzame|Question 5| ID:9592  |Correct:B  |Keypad:6 |Name:The Bobcats  |Pressed:B  |Seconds:1.55  |Question Points:2688  |Total:5064
10/07/2020 8:29:23 PM|Quizzame|Question 5| ID:9592  |Correct:B  |Keypad:8 |Name:Trans-Houston  |Pressed:B  |Seconds:1.48  |Question Points:2703  |Total:5091
10/07/2020 8:29:23 PM|Quizzame|Question 5| ID:9592  |Correct:B  |Keypad:11 |Name:Quaranteam  |Pressed:B  |Seconds:1.46  |Question Points:2707  |Total:3378
10/07/2020 8:29:24 PM|Quizzame|Question 5| ID:9592  |Correct:B  |Keypad:4 |Name:Seven Up  |Pressed:B  |Seconds:2.23  |Question Points:2552  |Total:2927
10/07/2020 8:29:24 PM|Quizzame|Question 5| ID:9592  |Correct:B  |Keypad:5 |Name:SevenMinsInKevin  |Pressed:B  |Seconds:2.25  |Question Points:2548  |Total:5246
10/07/2020 8:29:24 PM|Quizzame|Question 5| ID:9592  |Correct:B  |Keypad:3 |Name:Rice Queens  |Pressed:B  |Seconds:2.5  |Question Points:2498  |Total:3094
10/07/2020 8:29:26 PM|Quizzame|Question 5| ID:9592  |Correct:B  |Keypad:10 |Name:Father Knows Best  |Pressed:B  |Seconds:4.3  |Question Points:2136  |Total:4216
10/07/2020 8:29:28 PM|Quizzame|Question 5| ID:9592  |Correct:B  |Keypad:2 |Name:DC  |Pressed:B  |Seconds:6.15  |Question Points:1764  |Total:2547
10/07/2020 8:30:18 PM|Quizzame|Question 6 |ID:565  |Correct:A  |Keypad:10 |Name:Father Knows Best  |Pressed:B  |Seconds:3  |Question Points:-240.6  |Total:4216
10/07/2020 8:30:21 PM|Quizzame|Question 6| ID:565  |Correct:A  |Keypad:8 |Name:Trans-Houston  |Pressed:A  |Seconds:5.62  |Question Points:1870  |Total:6961
10/07/2020 8:30:22 PM|Quizzame|Question 6| ID:565  |Correct:A  |Keypad:7 |Name:ETC  |Pressed:A  |Seconds:7.01  |Question Points:1591  |Total:4308
10/07/2020 8:30:24 PM|Quizzame|Question 6| ID:565  |Correct:A  |Keypad:11 |Name:Quaranteam  |Pressed:A  |Seconds:8.72  |Question Points:1247  |Total:4625
10/07/2020 8:30:28 PM|Quizzame|Question 6| ID:565  |Correct:A  |Keypad:6 |Name:The Bobcats  |Pressed:A  |Seconds:12.52  |Question Points:483  |Total:5547
10/07/2020 8:30:29 PM|Quizzame|Question 6| ID:565  |Correct:A  |Keypad:2 |Name:DC  |Pressed:A  |Seconds:13.67  |Question Points:252  |Total:2799
10/07/2020 8:31:30 PM|Quizzame|Question 7| ID:14455  |Correct:A  |Keypad:10 |Name:Father Knows Best  |Pressed:A  |Seconds:1.51  |Question Points:899  |Total:4874
10/07/2020 8:31:33 PM|Quizzame|Question 7| ID:14455  |Correct:A  |Keypad:3 |Name:Rice Queens  |Pressed:A  |Seconds:3.69  |Question Points:753  |Total:3847
10/07/2020 8:31:42 PM|Quizzame|Question 7| ID:14455  |Correct:A  |Keypad:7 |Name:ETC  |Pressed:A  |Seconds:12.65  |Question Points:152  |Total:4460
10/07/2020 8:31:45 PM|Quizzame|Question 7 |ID:14455  |Correct:A  |Keypad:11 |Name:Quaranteam  |Pressed:B  |Seconds:16.39  |Question Points:0  |Total:4625
10/07/2020 8:32:34 PM|Quizzame|Question 8| ID:8899  |Correct:E  |Keypad:3 |Name:Rice Queens  |Pressed:E  |Seconds:2.65  |Question Points:2467  |Total:6314
10/07/2020 8:32:34 PM|Quizzame|Question 8 |ID:8899  |Correct:E  |Keypad:8 |Name:Trans-Houston  |Pressed:A  |Seconds:2.71  |Question Points:-1232  |Total:6961
10/07/2020 8:32:34 PM|Quizzame|Question 8 |ID:8899  |Correct:E  |Keypad:10 |Name:Father Knows Best  |Pressed:A  |Seconds:3.15  |Question Points:-237.6  |Total:4874
10/07/2020 8:32:34 PM|Quizzame|Question 8| ID:8899  |Correct:E  |Keypad:11 |Name:Quaranteam  |Pressed:E  |Seconds:3.18  |Question Points:2361  |Total:6986
10/07/2020 8:32:35 PM|Quizzame|Question 8 |ID:8899  |Correct:E  |Keypad:4 |Name:Seven Up  |Pressed:C  |Seconds:4.3  |Question Points:-107.4  |Total:2927
10/07/2020 8:32:43 PM|Quizzame|Question 8 |ID:8899  |Correct:E  |Keypad:6 |Name:The Bobcats  |Pressed:C  |Seconds:12.36  |Question Points:-138  |Total:5547
10/07/2020 8:32:46 PM|Quizzame|Question 8 |ID:8899  |Correct:E  |Keypad:7 |Name:ETC  |Pressed:B  |Seconds:14.41  |Question Points:-14.6  |Total:4460
10/07/2020 8:33:26 PM|Quizzame|Question 9| ID:4910  |Correct:E  |Keypad:11 |Name:Quaranteam  |Pressed:E  |Seconds:3.61  |Question Points:758  |Total:7744
10/07/2020 8:33:26 PM|Quizzame|Question 9| ID:4910  |Correct:E  |Keypad:7 |Name:ETC  |Pressed:E  |Seconds:3.61  |Question Points:758  |Total:5203
10/07/2020 8:33:27 PM|Quizzame|Question 9| ID:4910  |Correct:E  |Keypad:10 |Name:Father Knows Best  |Pressed:E  |Seconds:3.92  |Question Points:737  |Total:5373
10/07/2020 8:33:27 PM|Quizzame|Question 9| ID:4910  |Correct:E  |Keypad:2 |Name:DC  |Pressed:E  |Seconds:4.21  |Question Points:718  |Total:3517
10/07/2020 8:33:27 PM|Quizzame|Question 9 |ID:4910  |Correct:E  |Keypad:4 |Name:Seven Up  |Pressed:A  |Seconds:4.27  |Question Points:-35.9  |Total:2820
10/07/2020 8:33:27 PM|Quizzame|Question 9 |ID:4910  |Correct:E  |Keypad:12 |Name:103  |Pressed:C  |Seconds:4.68  |Question Points:-3.46  |Total:0
10/07/2020 8:33:28 PM|Quizzame|Question 9 |ID:4910  |Correct:E  |Keypad:8 |Name:Trans-Houston  |Pressed:C  |Seconds:4.95  |Question Points:-168.5  |Total:5729
10/07/2020 8:33:31 PM|Quizzame|Question 9| ID:4910  |Correct:E  |Keypad:3 |Name:Rice Queens  |Pressed:E  |Seconds:8.48  |Question Points:432  |Total:6746
10/07/2020 8:33:37 PM|Quizzame|Question 9| ID:4910  |Correct:E  |Keypad:6 |Name:The Bobcats  |Pressed:E  |Seconds:14.73  |Question Points:13  |Total:5422
10/07/2020 8:34:16 PM|Quizzame|Question 10| ID:1772  |Correct:A  |Keypad:11 |Name:Quaranteam  |Pressed:A  |Seconds:1.36  |Question Points:2727  |Total:10471
10/07/2020 8:34:16 PM|Quizzame|Question 10| ID:1772  |Correct:A  |Keypad:10 |Name:Father Knows Best  |Pressed:A  |Seconds:1.36  |Question Points:2727  |Total:8100
10/07/2020 8:34:16 PM|Quizzame|Question 10| ID:1772  |Correct:A  |Keypad:2 |Name:DC  |Pressed:A  |Seconds:1.48  |Question Points:2703  |Total:6220
10/07/2020 8:34:17 PM|Quizzame|Question 10| ID:1772  |Correct:A  |Keypad:8 |Name:Trans-Houston  |Pressed:A  |Seconds:2.13  |Question Points:2572  |Total:8132
10/07/2020 8:34:18 PM|Quizzame|Question 10 |ID:1772  |Correct:A  |Keypad:5 |Name:SevenMinsInKevin  |Pressed:C  |Seconds:3.88  |Question Points:-223.2  |Total:5246
10/07/2020 8:34:19 PM|Quizzame|Question 10 |ID:1772  |Correct:A  |Keypad:7 |Name:ETC  |Pressed:C  |Seconds:4.19  |Question Points:-108.5  |Total:5203
10/07/2020 8:34:25 PM|Quizzame|Question 10| ID:1772  |Correct:A  |Keypad:4 |Name:Seven Up  |Pressed:A  |Seconds:9.97  |Question Points:996  |Total:3780
10/07/2020 8:34:27 PM|Quizzame|Question 10| ID:1772  |Correct:A  |Keypad:3 |Name:Rice Queens  |Pressed:A  |Seconds:12.65  |Question Points:457  |Total:7203
10/07/2020 8:35:04 PM|Quizzame|Question 11 |ID:16679  |Correct:C  |Keypad:11 |Name:Quaranteam  |Pressed:A  |Seconds:1.53  |Question Points:-450  |Total:10471
10/07/2020 8:35:07 PM|Quizzame|Question 11| ID:16679  |Correct:C  |Keypad:4 |Name:Seven Up  |Pressed:C  |Seconds:4.05  |Question Points:729  |Total:4509
10/07/2020 8:35:08 PM|Quizzame|Question 11| ID:16679  |Correct:C  |Keypad:8 |Name:Trans-Houston  |Pressed:C  |Seconds:5.78  |Question Points:613  |Total:8745
10/07/2020 8:35:11 PM|Quizzame|Question 11 |ID:16679  |Correct:C  |Keypad:5 |Name:SevenMinsInKevin  |Pressed:A  |Seconds:8.1  |Question Points:-23.3  |Total:5023
10/07/2020 8:35:11 PM|Quizzame|Question 11 |ID:16679  |Correct:C  |Keypad:10 |Name:Father Knows Best  |Pressed:A  |Seconds:8.47  |Question Points:-110  |Total:8100
10/07/2020 8:35:18 PM|Quizzame|Question 11 |ID:16679  |Correct:C  |Keypad:7 |Name:ETC  |Pressed:D  |Seconds:14.82  |Question Points:-1.1  |Total:5094
10/07/2020 8:35:52 PM|Quizzame|Question 12| ID:5854  |Correct:E  |Keypad:10 |Name:Father Knows Best  |Pressed:E  |Seconds:1.45  |Question Points:903  |Total:8893
10/07/2020 8:35:52 PM|Quizzame|Question 12| ID:5854  |Correct:E  |Keypad:7 |Name:ETC  |Pressed:E  |Seconds:1.61  |Question Points:892  |Total:5985
10/07/2020 8:35:53 PM|Quizzame|Question 12| ID:5854  |Correct:E  |Keypad:2 |Name:DC  |Pressed:E  |Seconds:2.27  |Question Points:848  |Total:7068
10/07/2020 8:35:53 PM|Quizzame|Question 12| ID:5854  |Correct:E  |Keypad:11 |Name:Quaranteam  |Pressed:E  |Seconds:2.21  |Question Points:852  |Total:10873
10/07/2020 8:35:53 PM|Quizzame|Question 12| ID:5854  |Correct:E  |Keypad:3 |Name:Rice Queens  |Pressed:E  |Seconds:2.86  |Question Points:808  |Total:8011
10/07/2020 8:35:55 PM|Quizzame|Question 12| ID:5854  |Correct:E  |Keypad:4 |Name:Seven Up  |Pressed:E  |Seconds:4.32  |Question Points:711  |Total:5220
10/07/2020 8:35:55 PM|Quizzame|Question 12 |ID:5854  |Correct:E  |Keypad:5 |Name:SevenMinsInKevin  |Pressed:C  |Seconds:4.59  |Question Points:-34.9  |Total:5000
10/07/2020 8:35:57 PM|Quizzame|Question 12| ID:5854  |Correct:E  |Keypad:8 |Name:Trans-Houston  |Pressed:E  |Seconds:6.81  |Question Points:544  |Total:9289
10/07/2020 8:36:00 PM|Quizzame|Question 12| ID:5854  |Correct:E  |Keypad:6 |Name:The Bobcats  |Pressed:E  |Seconds:9.57  |Question Points:359  |Total:5781
10/07/2020 8:44:33 PM|Quizzame|Question 1| ID:3911  |Correct:B  |Keypad:8 |Name:Trans-Houston  |Pressed:B  |Seconds:1.18  |Question Points:2763  |Total:23237
10/07/2020 8:44:34 PM|Quizzame|Question 1| ID:3911  |Correct:B  |Keypad:7 |Name:ETC  |Pressed:B  |Seconds:1.8  |Question Points:2638  |Total:27926
10/07/2020 8:44:34 PM|Quizzame|Question 1| ID:3911  |Correct:B  |Keypad:10 |Name:Father Knows Best  |Pressed:B  |Seconds:1.82  |Question Points:2634  |Total:29535
10/07/2020 8:44:34 PM|Quizzame|Question 1| ID:3911  |Correct:B  |Keypad:2 |Name:DC  |Pressed:B  |Seconds:2.03  |Question Points:2592  |Total:30020
10/07/2020 8:44:34 PM|Quizzame|Question 1 |ID:3911  |Correct:B  |Keypad:5 |Name:SevenMinsInKevin  |Pressed:E  |Seconds:2.15  |Question Points:-1287  |Total:24843
10/07/2020 8:44:35 PM|Quizzame|Question 1| ID:3911  |Correct:B  |Keypad:3 |Name:Rice Queens  |Pressed:B  |Seconds:2.46  |Question Points:2506  |Total:31813
10/07/2020 8:44:35 PM|Quizzame|Question 1| ID:3911  |Correct:B  |Keypad:11 |Name:Quaranteam  |Pressed:B  |Seconds:2.48  |Question Points:2502  |Total:31272
10/07/2020 8:44:35 PM|Quizzame|Question 1| ID:3911  |Correct:B  |Keypad:6 |Name:The Bobcats  |Pressed:B  |Seconds:3.24  |Question Points:2349  |Total:22994
10/07/2020 8:44:38 PM|Quizzame|Question 1 |ID:3911  |Correct:B  |Keypad:4 |Name:Seven Up  |Pressed:E  |Seconds:5.95  |Question Points:-911  |Total:23560
10/07/2020 8:45:16 PM|Quizzame|Question 2| ID:14729  |Correct:B  |Keypad:10 |Name:Father Knows Best  |Pressed:B  |Seconds:1.49  |Question Points:900  |Total:30435
10/07/2020 8:45:17 PM|Quizzame|Question 2| ID:14729  |Correct:B  |Keypad:5 |Name:SevenMinsInKevin  |Pressed:B  |Seconds:2.44  |Question Points:837  |Total:24393
10/07/2020 8:45:17 PM|Quizzame|Question 2 |ID:14729  |Correct:B  |Keypad:8 |Name:Trans-Houston  |Pressed:A  |Seconds:2.75  |Question Points:-40.9  |Total:23237
10/07/2020 8:45:18 PM|Quizzame|Question 2| ID:14729  |Correct:B  |Keypad:3 |Name:Rice Queens  |Pressed:B  |Seconds:3.76  |Question Points:748  |Total:32561
10/07/2020 8:45:18 PM|Quizzame|Question 2| ID:14729  |Correct:B  |Keypad:11 |Name:Quaranteam  |Pressed:B  |Seconds:3.74  |Question Points:749  |Total:32021
10/07/2020 8:45:23 PM|Quizzame|Question 2| ID:14729  |Correct:B  |Keypad:4 |Name:Seven Up  |Pressed:B  |Seconds:8.54  |Question Points:428  |Total:23077
10/07/2020 8:45:25 PM|Quizzame|Question 2| ID:14729  |Correct:B  |Keypad:6 |Name:The Bobcats  |Pressed:B  |Seconds:10.42  |Question Points:302  |Total:23296
10/07/2020 8:45:26 PM|Quizzame|Question 2| ID:14729  |Correct:B  |Keypad:2 |Name:DC  |Pressed:B  |Seconds:11.59  |Question Points:223  |Total:30243
10/07/2020 8:45:27 PM|Quizzame|Question 2| ID:14729  |Correct:B  |Keypad:7 |Name:ETC  |Pressed:B  |Seconds:12.68  |Question Points:150  |Total:28076
10/07/2020 8:46:38 PM|Quizzame|Question 3 |ID:15490  |Correct:A  |Keypad:8 |Name:Trans-Houston  |Pressed:B  |Seconds:3.52  |Question Points:-115.2  |Total:23196
10/07/2020 8:46:39 PM|Quizzame|Question 3 |ID:15490  |Correct:A  |Keypad:3 |Name:Rice Queens  |Pressed:B  |Seconds:5.32  |Question Points:-973  |Total:32561
10/07/2020 8:46:41 PM|Quizzame|Question 3| ID:15490  |Correct:A  |Keypad:11 |Name:Quaranteam  |Pressed:A  |Seconds:6.71  |Question Points:1651  |Total:33672
10/07/2020 8:46:46 PM|Quizzame|Question 3 |ID:15490  |Correct:A  |Keypad:5 |Name:SevenMinsInKevin  |Pressed:B  |Seconds:11.99  |Question Points:-62.6  |Total:24393
10/07/2020 8:46:47 PM|Quizzame|Question 3 |ID:15490  |Correct:A  |Keypad:6 |Name:The Bobcats  |Pressed:D  |Seconds:12.96  |Question Points:-21.7  |Total:23296
10/07/2020 8:47:30 PM|Quizzame|Question 4| ID:16685  |Correct:B  |Keypad:8 |Name:Trans-Houston  |Pressed:B  |Seconds:7.42  |Question Points:503  |Total:23584
10/07/2020 8:47:30 PM|Quizzame|Question 4 |ID:16685  |Correct:B  |Keypad:4 |Name:Seven Up  |Pressed:E  |Seconds:7.5  |Question Points:-25.2  |Total:23077
10/07/2020 8:47:33 PM|Quizzame|Question 4 |ID:16685  |Correct:B  |Keypad:2 |Name:DC  |Pressed:C  |Seconds:10.2  |Question Points:-32.6  |Total:30243
10/07/2020 8:47:36 PM|Quizzame|Question 4 |ID:16685  |Correct:B  |Keypad:3 |Name:Rice Queens  |Pressed:E  |Seconds:13.5  |Question Points:-27  |Total:31588
10/07/2020 8:47:38 PM|Quizzame|Question 4 |ID:16685  |Correct:B  |Keypad:11 |Name:Quaranteam  |Pressed:D  |Seconds:14.88  |Question Points:-9  |Total:33672
10/07/2020 8:48:50 PM|Quizzame|Question 5| ID:15779  |Correct:ACEBD  |Keypad:2 |Name:DC  |Tasti:ACEBD  |Seconds:10.66  |Question Points:1721  |Total:31931
10/07/2020 8:48:50 PM|Quizzame|Question 5| ID:15779  |Correct:ACEBD  |Keypad:3 |Name:Rice Queens  |Tasti:ACEBD  |Seconds:16.18  |Question Points:1058  |Total:32619
10/07/2020 8:48:50 PM|Quizzame|Question 5 |ID:15779  |Correct:ACEBD  |Keypad:4 |Name:Seven Up  |Tasti:AEBDC  |Seconds:10.84  |Question Points:-85  |Total:23052
10/07/2020 8:48:50 PM|Quizzame|Question 5| ID:15779  |Correct:ACEBD  |Keypad:5 |Name:SevenMinsInKevin  |Tasti:ACEBD  |Seconds:8.96  |Question Points:1925  |Total:26255
10/07/2020 8:48:50 PM|Quizzame|Question 5| ID:15779  |Correct:ACEBD  |Keypad:6 |Name:The Bobcats  |Tasti:ACEBD  |Seconds:7.41  |Question Points:2111  |Total:25385
10/07/2020 8:48:50 PM|Quizzame|Question 5| ID:15779  |Correct:ACEBD  |Keypad:7 |Name:ETC  |Tasti:ACEBD  |Seconds:13.14  |Question Points:1423  |Total:29499
10/07/2020 8:48:50 PM|Quizzame|Question 5 |ID:15779  |Correct:ACEBD  |Keypad:8 |Name:Trans-Houston  |Tasti:ACBBD  |Seconds:11.38  |Question Points:-81.7  |Total:23584
10/07/2020 8:48:50 PM|Quizzame|Question 5| ID:15779  |Correct:ACEBD  |Keypad:10 |Name:Father Knows Best  |Tasti:ACEBD  |Seconds:13  |Question Points:1440  |Total:31875
10/07/2020 8:48:50 PM|Quizzame|Question 5| ID:15779  |Correct:ACEBD  |Keypad:11 |Name:Quaranteam  |Tasti:ACEBD  |Seconds:8.36  |Question Points:1997  |Total:35660
10/07/2020 8:49:24 PM|Quizzame|Question 6 |ID:424  |Correct:D  |Keypad:8 |Name:Trans-Houston  |Pressed:C  |Seconds:4.29  |Question Points:-35.8  |Total:23502
10/07/2020 8:49:25 PM|Quizzame|Question 6 |ID:424  |Correct:D  |Keypad:11 |Name:Quaranteam  |Pressed:B  |Seconds:4.91  |Question Points:-338  |Total:35660
10/07/2020 8:49:26 PM|Quizzame|Question 6| ID:424  |Correct:D  |Keypad:2 |Name:DC  |Pressed:D  |Seconds:5.66  |Question Points:621  |Total:32552
10/07/2020 8:49:27 PM|Quizzame|Question 6| ID:424  |Correct:D  |Keypad:10 |Name:Father Knows Best  |Pressed:D  |Seconds:6.71  |Question Points:550  |Total:32425
10/07/2020 8:49:31 PM|Quizzame|Question 6| ID:424  |Correct:D  |Keypad:7 |Name:ETC  |Pressed:D  |Seconds:11.23  |Question Points:248  |Total:29747
10/07/2020 8:49:31 PM|Quizzame|Question 6 |ID:424  |Correct:D  |Keypad:6 |Name:The Bobcats  |Pressed:C  |Seconds:11.65  |Question Points:-11.6  |Total:25385
10/07/2020 8:49:32 PM|Quizzame|Question 6| ID:424  |Correct:D  |Keypad:4 |Name:Seven Up  |Pressed:D  |Seconds:11.8  |Question Points:209  |Total:23176
10/07/2020 8:50:31 PM|Quizzame|Question 7| ID:2225  |Correct:D  |Keypad:2 |Name:DC  |Pressed:D  |Seconds:1.48  |Question Points:901  |Total:33453
10/07/2020 8:50:33 PM|Quizzame|Question 7| ID:2225  |Correct:D  |Keypad:10 |Name:Father Knows Best  |Pressed:D  |Seconds:3.07  |Question Points:794  |Total:33219
10/07/2020 8:50:33 PM|Quizzame|Question 7 |ID:2225  |Correct:D  |Keypad:7 |Name:ETC  |Pressed:A  |Seconds:3.19  |Question Points:-79  |Total:29747
10/07/2020 8:50:37 PM|Quizzame|Question 7 |ID:2225  |Correct:D  |Keypad:8 |Name:Trans-Houston  |Pressed:A  |Seconds:7.15  |Question Points:-26.4  |Total:23466
10/07/2020 8:50:42 PM|Quizzame|Question 7 |ID:2225  |Correct:D  |Keypad:11 |Name:Quaranteam  |Pressed:A  |Seconds:12.22  |Question Points:-97  |Total:35322
10/07/2020 8:50:43 PM|Quizzame|Question 7| ID:2225  |Correct:D  |Keypad:6 |Name:The Bobcats  |Pressed:D  |Seconds:13.77  |Question Points:77  |Total:25450
10/07/2020 8:51:59 PM|Quizzame|Question 8| ID:8696  |Correct:A  |Keypad:3 |Name:Rice Queens  |Pressed:A  |Seconds:1.4  |Question Points:2719  |Total:35338
10/07/2020 8:52:00 PM|Quizzame|Question 8 |ID:8696  |Correct:A  |Keypad:5 |Name:SevenMinsInKevin  |Pressed:E  |Seconds:3.11  |Question Points:-238.4  |Total:26255
10/07/2020 8:52:01 PM|Quizzame|Question 8 |ID:8696  |Correct:A  |Keypad:8 |Name:Trans-Houston  |Pressed:C  |Seconds:3.44  |Question Points:-115.9  |Total:23440
10/07/2020 8:52:04 PM|Quizzame|Question 8 |ID:8696  |Correct:A  |Keypad:4 |Name:Seven Up  |Pressed:D  |Seconds:6.95  |Question Points:-81.2  |Total:23176
10/07/2020 8:52:05 PM|Quizzame|Question 8 |ID:8696  |Correct:A  |Keypad:11 |Name:Quaranteam  |Pressed:C  |Seconds:7.67  |Question Points:-741  |Total:35225
10/07/2020 8:52:06 PM|Quizzame|Question 8 |ID:8696  |Correct:A  |Keypad:6 |Name:The Bobcats  |Pressed:E  |Seconds:9.13  |Question Points:-59.6  |Total:25450
10/07/2020 8:52:09 PM|Quizzame|Question 8 |ID:8696  |Correct:A  |Keypad:7 |Name:ETC  |Pressed:E  |Seconds:11.86  |Question Points:-65.2  |Total:29668
10/07/2020 8:52:10 PM|Quizzame|Question 8 |ID:8696  |Correct:A  |Keypad:2 |Name:DC  |Pressed:E  |Seconds:12.97  |Question Points:-108  |Total:33453
10/07/2020 8:52:58 PM|Quizzame|Question 9 |ID:10224  |Correct:B  |Keypad:7 |Name:ETC  |Pressed:A  |Seconds:0.9  |Question Points:-94  |Total:29603
10/07/2020 8:52:58 PM|Quizzame|Question 9| ID:10224  |Correct:B  |Keypad:2 |Name:DC  |Pressed:B  |Seconds:0.95  |Question Points:936  |Total:34281
10/07/2020 8:52:58 PM|Quizzame|Question 9 |ID:10224  |Correct:B  |Keypad:8 |Name:Trans-Houston  |Pressed:A  |Seconds:1.39  |Question Points:-45.4  |Total:23324
10/07/2020 8:52:58 PM|Quizzame|Question 9| ID:10224  |Correct:B  |Keypad:10 |Name:Father Knows Best  |Pressed:B  |Seconds:1.54  |Question Points:897  |Total:34116
10/07/2020 8:52:58 PM|Quizzame|Question 9| ID:10224  |Correct:B  |Keypad:11 |Name:Quaranteam  |Pressed:B  |Seconds:1.66  |Question Points:889  |Total:35373
10/07/2020 8:53:00 PM|Quizzame|Question 9 |ID:10224  |Correct:B  |Keypad:3 |Name:Rice Queens  |Pressed:A  |Seconds:3.36  |Question Points:-389  |Total:35338
10/07/2020 8:53:00 PM|Quizzame|Question 9| ID:10224  |Correct:B  |Keypad:4 |Name:Seven Up  |Pressed:B  |Seconds:3.31  |Question Points:778  |Total:23873
10/07/2020 8:53:10 PM|Quizzame|Question 9 |ID:10224  |Correct:B  |Keypad:6 |Name:The Bobcats  |Pressed:A  |Seconds:13.84  |Question Points:-4.3  |Total:25390
10/07/2020 8:53:54 PM|Quizzame|Question 10| ID:9360  |Correct:E  |Keypad:10 |Name:Father Knows Best  |Pressed:E  |Seconds:1.76  |Question Points:2646  |Total:36762
10/07/2020 8:53:54 PM|Quizzame|Question 10| ID:9360  |Correct:E  |Keypad:6 |Name:The Bobcats  |Pressed:E  |Seconds:1.85  |Question Points:2628  |Total:28014
10/07/2020 8:53:55 PM|Quizzame|Question 10| ID:9360  |Correct:E  |Keypad:3 |Name:Rice Queens  |Pressed:E  |Seconds:2.43  |Question Points:2512  |Total:37461
10/07/2020 8:53:55 PM|Quizzame|Question 10| ID:9360  |Correct:E  |Keypad:8 |Name:Trans-Houston  |Pressed:E  |Seconds:2.72  |Question Points:2453  |Total:25732
10/07/2020 8:53:56 PM|Quizzame|Question 10| ID:9360  |Correct:E  |Keypad:2 |Name:DC  |Pressed:E  |Seconds:3.47  |Question Points:2303  |Total:36584
10/07/2020 8:54:00 PM|Quizzame|Question 10| ID:9360  |Correct:E  |Keypad:7 |Name:ETC  |Pressed:E  |Seconds:8.07  |Question Points:1378  |Total:30887
