24/11/2021 7:32:51 PM|Quizzame|ROUND 1|Question 1| ID:17158  |Correct:C  |Keypad:3 |Name:Bothan Spies  |Pressed:C  |Seconds:1.36  |Question Points:909  |Total:909
24/11/2021 8:30:36 PM|Quizzame|ROUND 1|Question 8 |ID:4695  |Correct:DECBA  |Keypad:2 |Name:Boogers  |Tasti:DEBCA  |Seconds:11.87  |Question Points:-78.8  |Total:1766
24/11/2021 8:30:36 PM|Quizzame|ROUND 1|Question 8| ID:4695  |Correct:DECBA  |Keypad:3 |Name:Bothan Spies  |Tasti:DECBA  |Seconds:10.03  |Question Points:1796  |Total:8821
24/11/2021 8:30:36 PM|Quizzame|ROUND 1|Question 8| ID:4695  |Correct:DECBA  |Keypad:4 |Name:Jack and Jim!  |Tasti:DECBA  |Seconds:15.45  |Question Points:1146  |Total:4278
24/11/2021 8:30:36 PM|Quizzame|ROUND 1|Question 8| ID:4695  |Correct:DECBA  |Keypad:5 |Name:ALG  |Tasti:DECBA  |Seconds:15.19  |Question Points:1177  |Total:6081
24/11/2021 8:30:36 PM|Quizzame|ROUND 1|Question 8| ID:4695  |Correct:DECBA  |Keypad:6 |Name:Avacado Helmets  |Tasti:DECBA  |Seconds:19.32  |Question Points:682  |Total:3298
24/11/2021 8:30:36 PM|Quizzame|ROUND 1|Question 8 |ID:4695  |Correct:DECBA  |Keypad:7 |Name:Easy Street  |Tasti:DECAB  |Seconds:17.53  |Question Points:-89.6  |Total:3933
24/11/2021 8:30:36 PM|Quizzame|ROUND 1|Question 8| ID:4695  |Correct:DECBA  |Keypad:10 |Name:Smartie Pints  |Tasti:DECBA  |Seconds:11.79  |Question Points:1585  |Total:4970
24/11/2021 8:30:36 PM|Quizzame|ROUND 1|Question 8| ID:4695  |Correct:DECBA  |Keypad:11 |Name:Rumple4Skin  |Tasti:DECBA  |Seconds:14.13  |Question Points:1304  |Total:9173
24/11/2021 8:31:08 PM|Quizzame|ROUND 1|Question 9| ID:15262  |Correct:B  |Keypad:3 |Name:Bothan Spies  |Pressed:B  |Seconds:2.02  |Question Points:865  |Total:9686
24/11/2021 8:31:08 PM|Quizzame|ROUND 1|Question 9| ID:15262  |Correct:B  |Keypad:11 |Name:Rumple4Skin  |Pressed:B  |Seconds:2.09  |Question Points:860  |Total:10033
24/11/2021 8:31:10 PM|Quizzame|ROUND 1|Question 9| ID:15262  |Correct:B  |Keypad:5 |Name:ALG  |Pressed:B  |Seconds:4  |Question Points:732  |Total:6813
24/11/2021 8:31:11 PM|Quizzame|ROUND 1|Question 9 |ID:15262  |Correct:B  |Keypad:10 |Name:Smartie Pints  |Pressed:D  |Seconds:5.22  |Question Points:-65.6  |Total:4970
24/11/2021 8:31:13 PM|Quizzame|ROUND 1|Question 9 |ID:15262  |Correct:B  |Keypad:2 |Name:Boogers  |Pressed:E  |Seconds:6.87  |Question Points:-27.3  |Total:1687
24/11/2021 8:31:15 PM|Quizzame|ROUND 1|Question 9 |ID:15262  |Correct:B  |Keypad:7 |Name:Easy Street  |Pressed:D  |Seconds:9.25  |Question Points:-39  |Total:3843
24/11/2021 8:32:11 PM|Quizzame|ROUND 1|Question 10| ID:4431  |Correct:D  |Keypad:3 |Name:Bothan Spies  |Pressed:D  |Seconds:2.11  |Question Points:2576  |Total:12262
24/11/2021 8:32:12 PM|Quizzame|ROUND 1|Question 10| ID:4431  |Correct:D  |Keypad:6 |Name:Avacado Helmets  |Pressed:D  |Seconds:2.87  |Question Points:2423  |Total:5721
24/11/2021 8:32:13 PM|Quizzame|ROUND 1|Question 10| ID:4431  |Correct:D  |Keypad:5 |Name:ALG  |Pressed:D  |Seconds:3.44  |Question Points:2309  |Total:9122
24/11/2021 8:32:15 PM|Quizzame|ROUND 1|Question 10| ID:4431  |Correct:D  |Keypad:4 |Name:Jack and Jim!  |Pressed:D  |Seconds:6.34  |Question Points:1726  |Total:6004
24/11/2021 8:32:17 PM|Quizzame|ROUND 1|Question 10| ID:4431  |Correct:D  |Keypad:11 |Name:Rumple4Skin  |Pressed:D  |Seconds:7.74  |Question Points:1444  |Total:11477
24/11/2021 8:32:18 PM|Quizzame|ROUND 1|Question 10 |ID:4431  |Correct:D  |Keypad:10 |Name:Smartie Pints  |Pressed:B  |Seconds:8.97  |Question Points:-122.4  |Total:4904
24/11/2021 8:32:18 PM|Quizzame|ROUND 1|Question 10| ID:4431  |Correct:D  |Keypad:2 |Name:Boogers  |Pressed:D  |Seconds:8.76  |Question Points:1239  |Total:2899
24/11/2021 8:32:21 PM|Quizzame|ROUND 1|Question 10| ID:4431  |Correct:D  |Keypad:7 |Name:Easy Street  |Pressed:D  |Seconds:12  |Question Points:588  |Total:4392
24/11/2021 8:33:12 PM|Quizzame|ROUND 1|Question 11 |ID:16569  |Correct:D  |Keypad:7 |Name:Easy Street  |Pressed:E  |Seconds:4.82  |Question Points:-34.1  |Total:4392
24/11/2021 8:33:13 PM|Quizzame|ROUND 1|Question 11| ID:16569  |Correct:D  |Keypad:2 |Name:Boogers  |Pressed:D  |Seconds:5.54  |Question Points:629  |Total:3528
24/11/2021 8:33:17 PM|Quizzame|ROUND 1|Question 11 |ID:16569  |Correct:D  |Keypad:5 |Name:ALG  |Pressed:E  |Seconds:9.16  |Question Points:-99  |Total:9122
24/11/2021 8:33:20 PM|Quizzame|ROUND 1|Question 11| ID:16569  |Correct:D  |Keypad:11 |Name:Rumple4Skin  |Pressed:D  |Seconds:12.83  |Question Points:140  |Total:11617
24/11/2021 8:33:20 PM|Quizzame|ROUND 1|Question 11| ID:16569  |Correct:D  |Keypad:3 |Name:Bothan Spies  |Pressed:D  |Seconds:12.83  |Question Points:140  |Total:12402
24/11/2021 8:33:21 PM|Quizzame|ROUND 1|Question 11| ID:16569  |Correct:D  |Keypad:6 |Name:Avacado Helmets  |Pressed:D  |Seconds:13.72  |Question Points:81  |Total:5802
24/11/2021 8:33:23 PM|Quizzame|ROUND 1|Question 11 |ID:16569  |Correct:D  |Keypad:10 |Name:Smartie Pints  |Pressed:B  |Seconds:15.45  |Question Points:0  |Total:4782
24/11/2021 8:34:06 PM|Quizzame|ROUND 1|Question 12 |ID:10440  |Correct:A  |Keypad:4 |Name:Jack and Jim!  |Pressed:D  |Seconds:6.05  |Question Points:-60  |Total:6004
24/11/2021 8:34:08 PM|Quizzame|ROUND 1|Question 12| ID:10440  |Correct:A  |Keypad:5 |Name:ALG  |Pressed:A  |Seconds:7.99  |Question Points:465  |Total:9488
24/11/2021 8:34:08 PM|Quizzame|ROUND 1|Question 12 |ID:10440  |Correct:A  |Keypad:10 |Name:Smartie Pints  |Pressed:D  |Seconds:8.39  |Question Points:-44.6  |Total:4782
24/11/2021 8:34:08 PM|Quizzame|ROUND 1|Question 12| ID:10440  |Correct:A  |Keypad:2 |Name:Boogers  |Pressed:A  |Seconds:8.64  |Question Points:421  |Total:3949
24/11/2021 8:34:09 PM|Quizzame|ROUND 1|Question 12 |ID:10440  |Correct:A  |Keypad:3 |Name:Bothan Spies  |Pressed:C  |Seconds:9.68  |Question Points:-181  |Total:12402
24/11/2021 8:34:10 PM|Quizzame|ROUND 1|Question 12| ID:10440  |Correct:A  |Keypad:11 |Name:Rumple4Skin  |Pressed:A  |Seconds:10.31  |Question Points:309  |Total:11926
24/11/2021 8:34:14 PM|Quizzame|ROUND 1|Question 12| ID:10440  |Correct:A  |Keypad:7 |Name:Easy Street  |Pressed:A  |Seconds:14.55  |Question Points:25  |Total:4383
24/11/2021 8:34:16 PM|Quizzame|ROUND 1|Question 12 |ID:10440  |Correct:A  |Keypad:6 |Name:Avacado Helmets  |Pressed:E  |Seconds:15.73  |Question Points:0  |Total:5802
24/11/2021 8:43:59 PM|Quizzame|ROUND 4|Question 1| ID:5168  |Correct:B  |Keypad:3 |Name:Bothan Spies  |Pressed:B  |Seconds:4.3  |Question Points:2136  |Total:37673
24/11/2021 8:43:59 PM|Quizzame|ROUND 4|Question 1| ID:5168  |Correct:B  |Keypad:11 |Name:Rumple4Skin  |Pressed:B  |Seconds:4.71  |Question Points:2053  |Total:29108
24/11/2021 8:43:59 PM|Quizzame|ROUND 4|Question 1| ID:5168  |Correct:B  |Keypad:5 |Name:ALG  |Pressed:B  |Seconds:4.73  |Question Points:2049  |Total:26133
24/11/2021 8:44:00 PM|Quizzame|ROUND 4|Question 1| ID:5168  |Correct:B  |Keypad:6 |Name:Avacado Helmets  |Pressed:B  |Seconds:5.7  |Question Points:1854  |Total:22082
24/11/2021 8:44:01 PM|Quizzame|ROUND 4|Question 1| ID:5168  |Correct:B  |Keypad:4 |Name:Jack and Jim!  |Pressed:B  |Seconds:6.82  |Question Points:1629  |Total:23104
24/11/2021 8:44:02 PM|Quizzame|ROUND 4|Question 1| ID:5168  |Correct:B  |Keypad:2 |Name:Boogers  |Pressed:B  |Seconds:7.43  |Question Points:1507  |Total:24343
24/11/2021 8:44:03 PM|Quizzame|ROUND 4|Question 1 |ID:5168  |Correct:B  |Keypad:10 |Name:Smartie Pints  |Pressed:E  |Seconds:8.57  |Question Points:-652  |Total:22398
24/11/2021 8:44:04 PM|Quizzame|ROUND 4|Question 1| ID:5168  |Correct:B  |Keypad:7 |Name:Easy Street  |Pressed:B  |Seconds:9.55  |Question Points:1080  |Total:21529
24/11/2021 8:44:37 PM|Quizzame|ROUND 4|Question 2| ID:10326  |Correct:E  |Keypad:11 |Name:Rumple4Skin  |Pressed:E  |Seconds:1.14  |Question Points:924  |Total:30032
24/11/2021 8:44:38 PM|Quizzame|ROUND 4|Question 2| ID:10326  |Correct:E  |Keypad:3 |Name:Bothan Spies  |Pressed:E  |Seconds:2.1  |Question Points:859  |Total:38532
24/11/2021 8:44:40 PM|Quizzame|ROUND 4|Question 2| ID:10326  |Correct:E  |Keypad:5 |Name:ALG  |Pressed:E  |Seconds:3.57  |Question Points:761  |Total:26894
24/11/2021 8:44:42 PM|Quizzame|ROUND 4|Question 2 |ID:10326  |Correct:E  |Keypad:7 |Name:Easy Street  |Pressed:B  |Seconds:5.48  |Question Points:-31.9  |Total:21529
24/11/2021 8:44:42 PM|Quizzame|ROUND 4|Question 2 |ID:10326  |Correct:E  |Keypad:2 |Name:Boogers  |Pressed:B  |Seconds:5.98  |Question Points:-60.6  |Total:24343
24/11/2021 8:44:44 PM|Quizzame|ROUND 4|Question 2 |ID:10326  |Correct:E  |Keypad:6 |Name:Avacado Helmets  |Pressed:B  |Seconds:8.18  |Question Points:-46  |Total:22082
24/11/2021 8:44:46 PM|Quizzame|ROUND 4|Question 2 |ID:10326  |Correct:E  |Keypad:10 |Name:Smartie Pints  |Pressed:D  |Seconds:10.28  |Question Points:-16.1  |Total:21746
24/11/2021 8:44:47 PM|Quizzame|ROUND 4|Question 2 |ID:10326  |Correct:E  |Keypad:4 |Name:Jack and Jim!  |Pressed:B  |Seconds:10.86  |Question Points:-28.4  |Total:23104
24/11/2021 8:45:37 PM|Quizzame|ROUND 4|Question 3| ID:8963  |Correct:A  |Keypad:11 |Name:Rumple4Skin  |Pressed:A  |Seconds:2.12  |Question Points:2574  |Total:32606
24/11/2021 8:45:38 PM|Quizzame|ROUND 4|Question 3| ID:8963  |Correct:A  |Keypad:5 |Name:ALG  |Pressed:A  |Seconds:2.47  |Question Points:2504  |Total:29398
24/11/2021 8:45:40 PM|Quizzame|ROUND 4|Question 3| ID:8963  |Correct:A  |Keypad:3 |Name:Bothan Spies  |Pressed:A  |Seconds:4.43  |Question Points:2110  |Total:40642
24/11/2021 8:45:43 PM|Quizzame|ROUND 4|Question 3 |ID:8963  |Correct:A  |Keypad:7 |Name:Easy Street  |Pressed:D  |Seconds:7.62  |Question Points:-74.6  |Total:21497
24/11/2021 8:45:44 PM|Quizzame|ROUND 4|Question 3| ID:8963  |Correct:A  |Keypad:4 |Name:Jack and Jim!  |Pressed:A  |Seconds:9.44  |Question Points:1103  |Total:24179
24/11/2021 8:45:45 PM|Quizzame|ROUND 4|Question 3 |ID:8963  |Correct:A  |Keypad:10 |Name:Smartie Pints  |Pressed:B  |Seconds:9.76  |Question Points:-53.4  |Total:21730
24/11/2021 8:45:47 PM|Quizzame|ROUND 4|Question 3| ID:8963  |Correct:A  |Keypad:6 |Name:Avacado Helmets  |Pressed:A  |Seconds:11.76  |Question Points:636  |Total:22672
24/11/2021 8:45:49 PM|Quizzame|ROUND 4|Question 3 |ID:8963  |Correct:A  |Keypad:2 |Name:Boogers  |Pressed:D  |Seconds:14.16  |Question Points:-19.6  |Total:24282
24/11/2021 8:46:40 PM|Quizzame|ROUND 4|Question 4 |ID:17434  |Correct:B  |Keypad:10 |Name:Smartie Pints  |Pressed:A  |Seconds:9.06  |Question Points:-20.1  |Total:21677
24/11/2021 8:46:42 PM|Quizzame|ROUND 4|Question 4 |ID:17434  |Correct:B  |Keypad:2 |Name:Boogers  |Pressed:C  |Seconds:10.41  |Question Points:-31.2  |Total:24262
24/11/2021 8:46:42 PM|Quizzame|ROUND 4|Question 4 |ID:17434  |Correct:B  |Keypad:7 |Name:Easy Street  |Pressed:C  |Seconds:10.77  |Question Points:-14.5  |Total:21422
24/11/2021 8:46:44 PM|Quizzame|ROUND 4|Question 4 |ID:17434  |Correct:B  |Keypad:4 |Name:Jack and Jim!  |Pressed:C  |Seconds:12.35  |Question Points:-18.4  |Total:24179
24/11/2021 8:47:49 PM|Quizzame|ROUND 4|Question 5 |ID:16035  |Correct:BDAEC  |Keypad:2 |Name:Boogers  |Tasti:BDEAB  |Seconds:13.59  |Question Points:-137  |Total:24231
24/11/2021 8:47:49 PM|Quizzame|ROUND 4|Question 5 |ID:16035  |Correct:BDAEC  |Keypad:3 |Name:Bothan Spies  |Tasti:BDECA  |Seconds:13.63  |Question Points:-682  |Total:40642
24/11/2021 8:47:49 PM|Quizzame|ROUND 4|Question 5 |ID:16035  |Correct:BDAEC  |Keypad:4 |Name:Jack and Jim!  |Tasti:BDCAE  |Seconds:24.86  |Question Points:-1.6  |Total:24161
24/11/2021 8:47:49 PM|Quizzame|ROUND 4|Question 5 |ID:16035  |Correct:BDAEC  |Keypad:6 |Name:Avacado Helmets  |Tasti:BDCEA  |Seconds:24.33  |Question Points:-8  |Total:22672
24/11/2021 8:47:49 PM|Quizzame|ROUND 4|Question 5 |ID:16035  |Correct:BDAEC  |Keypad:7 |Name:Easy Street  |Tasti:ECADB  |Seconds:19.28  |Question Points:-34.3  |Total:21408
24/11/2021 8:47:49 PM|Quizzame|ROUND 4|Question 5 |ID:16035  |Correct:BDAEC  |Keypad:10 |Name:Smartie Pints  |Tasti:BEDCA  |Seconds:16.94  |Question Points:-48.4  |Total:21657
24/11/2021 8:47:49 PM|Quizzame|ROUND 4|Question 5 |ID:16035  |Correct:BDAEC  |Keypad:11 |Name:Rumple4Skin  |Tasti:BADEC  |Seconds:13.24  |Question Points:-353  |Total:32606
24/11/2021 8:48:18 PM|Quizzame|ROUND 4|Question 6| ID:11839  |Correct:C  |Keypad:3 |Name:Bothan Spies  |Pressed:C  |Seconds:4.8  |Question Points:678  |Total:40638
24/11/2021 8:48:20 PM|Quizzame|ROUND 4|Question 6 |ID:11839  |Correct:C  |Keypad:10 |Name:Smartie Pints  |Pressed:E  |Seconds:7.03  |Question Points:-26.8  |Total:21609
24/11/2021 8:48:22 PM|Quizzame|ROUND 4|Question 6| ID:11839  |Correct:C  |Keypad:2 |Name:Boogers  |Pressed:C  |Seconds:9.39  |Question Points:371  |Total:24465
24/11/2021 8:48:25 PM|Quizzame|ROUND 4|Question 6 |ID:11839  |Correct:C  |Keypad:4 |Name:Jack and Jim!  |Pressed:E  |Seconds:11.63  |Question Points:-23.2  |Total:24159
24/11/2021 8:48:25 PM|Quizzame|ROUND 4|Question 6 |ID:11839  |Correct:C  |Keypad:7 |Name:Easy Street  |Pressed:E  |Seconds:11.93  |Question Points:-10.6  |Total:21374
24/11/2021 8:48:27 PM|Quizzame|ROUND 4|Question 6| ID:11839  |Correct:C  |Keypad:6 |Name:Avacado Helmets  |Pressed:C  |Seconds:13.77  |Question Points:77  |Total:22741
24/11/2021 8:49:21 PM|Quizzame|ROUND 4|Question 7| ID:4362  |Correct:D  |Keypad:3 |Name:Bothan Spies  |Pressed:D  |Seconds:4.59  |Question Points:692  |Total:41330
24/11/2021 8:49:22 PM|Quizzame|ROUND 4|Question 7| ID:4362  |Correct:D  |Keypad:5 |Name:ALG  |Pressed:D  |Seconds:6.3  |Question Points:578  |Total:29976
24/11/2021 8:49:25 PM|Quizzame|ROUND 4|Question 7 |ID:4362  |Correct:D  |Keypad:7 |Name:Easy Street  |Pressed:B  |Seconds:9.17  |Question Points:-19.7  |Total:21363
24/11/2021 8:49:27 PM|Quizzame|ROUND 4|Question 7| ID:4362  |Correct:D  |Keypad:6 |Name:Avacado Helmets  |Pressed:D  |Seconds:10.7  |Question Points:283  |Total:23024
24/11/2021 8:49:27 PM|Quizzame|ROUND 4|Question 7| ID:4362  |Correct:D  |Keypad:11 |Name:Rumple4Skin  |Pressed:D  |Seconds:10.98  |Question Points:264  |Total:32517
24/11/2021 8:49:28 PM|Quizzame|ROUND 4|Question 7| ID:4362  |Correct:D  |Keypad:4 |Name:Jack and Jim!  |Pressed:D  |Seconds:12.4  |Question Points:169  |Total:24305
24/11/2021 8:49:32 PM|Quizzame|ROUND 4|Question 7 |ID:4362  |Correct:D  |Keypad:10 |Name:Smartie Pints  |Pressed:D  |Seconds:15.98  |Question Points:0  |Total:21582
24/11/2021 8:49:33 PM|Quizzame|ROUND 4|Question 7 |ID:4362  |Correct:D  |Keypad:2 |Name:Boogers  |Pressed:E  |Seconds:17.44  |Question Points:0  |Total:24465
24/11/2021 8:50:36 PM|Quizzame|ROUND 4|Question 8| ID:15721  |Correct:E  |Keypad:3 |Name:Bothan Spies  |Pressed:E  |Seconds:2.14  |Question Points:2570  |Total:43900
24/11/2021 8:50:37 PM|Quizzame|ROUND 4|Question 8| ID:15721  |Correct:E  |Keypad:6 |Name:Avacado Helmets  |Pressed:E  |Seconds:3.11  |Question Points:2375  |Total:25399
24/11/2021 8:50:43 PM|Quizzame|ROUND 4|Question 8| ID:15721  |Correct:E  |Keypad:11 |Name:Rumple4Skin  |Pressed:E  |Seconds:9.05  |Question Points:1181  |Total:33698
24/11/2021 8:50:43 PM|Quizzame|ROUND 4|Question 8 |ID:15721  |Correct:E  |Keypad:10 |Name:Smartie Pints  |Pressed:C  |Seconds:9.8  |Question Points:-53  |Total:21582
24/11/2021 8:50:46 PM|Quizzame|ROUND 4|Question 8| ID:15721  |Correct:E  |Keypad:2 |Name:Boogers  |Pressed:E  |Seconds:12.13  |Question Points:562  |Total:25027
24/11/2021 8:50:46 PM|Quizzame|ROUND 4|Question 8| ID:15721  |Correct:E  |Keypad:5 |Name:ALG  |Pressed:E  |Seconds:12.19  |Question Points:550  |Total:30526
24/11/2021 8:50:47 PM|Quizzame|ROUND 4|Question 8 |ID:15721  |Correct:E  |Keypad:7 |Name:Easy Street  |Pressed:B  |Seconds:13.31  |Question Points:-18.2  |Total:21343
24/11/2021 8:50:49 PM|Quizzame|ROUND 4|Question 8 |ID:15721  |Correct:E  |Keypad:4 |Name:Jack and Jim!  |Pressed:E  |Seconds:15.45  |Question Points:0  |Total:24305
24/11/2021 8:51:27 PM|Quizzame|ROUND 4|Question 9 |ID:17395  |Correct:C  |Keypad:2 |Name:Boogers  |Pressed:D  |Seconds:7.81  |Question Points:-48.4  |Total:25027
24/11/2021 8:51:27 PM|Quizzame|ROUND 4|Question 9 |ID:17395  |Correct:C  |Keypad:7 |Name:Easy Street  |Pressed:A  |Seconds:7.78  |Question Points:-24.3  |Total:21325
24/11/2021 8:51:29 PM|Quizzame|ROUND 4|Question 9| ID:17395  |Correct:C  |Keypad:5 |Name:ALG  |Pressed:C  |Seconds:10.69  |Question Points:284  |Total:30810
24/11/2021 8:51:32 PM|Quizzame|ROUND 4|Question 9 |ID:17395  |Correct:C  |Keypad:10 |Name:Smartie Pints  |Pressed:E  |Seconds:13.28  |Question Points:-6.2  |Total:21529
24/11/2021 8:51:33 PM|Quizzame|ROUND 4|Question 9 |ID:17395  |Correct:C  |Keypad:4 |Name:Jack and Jim!  |Pressed:A  |Seconds:14.86  |Question Points:-2  |Total:24305
24/11/2021 8:52:12 PM|Quizzame|ROUND 4|Question 10| ID:4056  |Correct:A  |Keypad:3 |Name:Bothan Spies  |Pressed:A  |Seconds:1.98  |Question Points:2602  |Total:46502
24/11/2021 8:52:12 PM|Quizzame|ROUND 4|Question 10| ID:4056  |Correct:A  |Keypad:5 |Name:ALG  |Pressed:A  |Seconds:2.18  |Question Points:2562  |Total:33372
24/11/2021 8:52:16 PM|Quizzame|ROUND 4|Question 10 |ID:4056  |Correct:A  |Keypad:2 |Name:Boogers  |Pressed:D  |Seconds:5.45  |Question Points:-192  |Total:24979
24/11/2021 8:52:20 PM|Quizzame|ROUND 4|Question 10 |ID:4056  |Correct:A  |Keypad:10 |Name:Smartie Pints  |Pressed:D  |Seconds:9.25  |Question Points:-58.4  |Total:21523
24/11/2021 8:52:21 PM|Quizzame|ROUND 4|Question 10| ID:4056  |Correct:A  |Keypad:11 |Name:Rumple4Skin  |Pressed:A  |Seconds:10.72  |Question Points:845  |Total:34543
24/11/2021 8:52:26 PM|Quizzame|ROUND 4|Question 10 |ID:4056  |Correct:A  |Keypad:7 |Name:Easy Street  |Pressed:E  |Seconds:15.18  |Question Points:0  |Total:21301
24/11/2021 8:52:58 PM|Quizzame|ROUND 4|Question 11 |ID:16817  |Correct:B  |Keypad:11 |Name:Rumple4Skin  |Pressed:A  |Seconds:2.41  |Question Points:-210  |Total:34543
24/11/2021 8:53:02 PM|Quizzame|ROUND 4|Question 11 |ID:16817  |Correct:B  |Keypad:7 |Name:Easy Street  |Pressed:A  |Seconds:7.01  |Question Points:-26.9  |Total:21301
24/11/2021 8:53:02 PM|Quizzame|ROUND 4|Question 11 |ID:16817  |Correct:B  |Keypad:2 |Name:Boogers  |Pressed:D  |Seconds:7.03  |Question Points:-53.6  |Total:24787
24/11/2021 8:53:03 PM|Quizzame|ROUND 4|Question 11 |ID:16817  |Correct:B  |Keypad:6 |Name:Avacado Helmets  |Pressed:A  |Seconds:8.24  |Question Points:-45.6  |Total:25399
24/11/2021 8:53:04 PM|Quizzame|ROUND 4|Question 11| ID:16817  |Correct:B  |Keypad:5 |Name:ALG  |Pressed:B  |Seconds:8.78  |Question Points:412  |Total:33784
24/11/2021 8:53:06 PM|Quizzame|ROUND 4|Question 11| ID:16817  |Correct:B  |Keypad:3 |Name:Bothan Spies  |Pressed:B  |Seconds:11.46  |Question Points:232  |Total:46734
24/11/2021 8:53:11 PM|Quizzame|ROUND 4|Question 11 |ID:16817  |Correct:B  |Keypad:4 |Name:Jack and Jim!  |Pressed:C  |Seconds:15.59  |Question Points:0  |Total:24303
24/11/2021 8:53:11 PM|Quizzame|ROUND 4|Question 11 |ID:16817  |Correct:B  |Keypad:10 |Name:Smartie Pints  |Pressed:C  |Seconds:15.71  |Question Points:0  |Total:21465
24/11/2021 8:53:45 PM|Quizzame|ROUND 4|Question 12| ID:12680  |Correct:A  |Keypad:11 |Name:Rumple4Skin  |Pressed:A  |Seconds:1.08  |Question Points:1784  |Total:36117
24/11/2021 8:53:46 PM|Quizzame|ROUND 4|Question 12| ID:12680  |Correct:A  |Keypad:5 |Name:ALG  |Pressed:A  |Seconds:1.44  |Question Points:1712  |Total:35496
24/11/2021 8:53:47 PM|Quizzame|ROUND 4|Question 12| ID:12680  |Correct:A  |Keypad:7 |Name:Easy Street  |Pressed:A  |Seconds:2.26  |Question Points:1548  |Total:22822
24/11/2021 8:53:49 PM|Quizzame|ROUND 4|Question 12 |ID:12680  |Correct:A  |Keypad:2 |Name:Boogers  |Pressed:B  |Seconds:5.08  |Question Points:-98.4  |Total:24733
24/11/2021 8:53:49 PM|Quizzame|ROUND 4|Question 12 |ID:12680  |Correct:A  |Keypad:4 |Name:Jack and Jim!  |Pressed:B  |Seconds:4.96  |Question Points:-100.8  |Total:24303
24/11/2021 8:53:50 PM|Quizzame|ROUND 4|Question 12 |ID:12680  |Correct:A  |Keypad:10 |Name:Smartie Pints  |Pressed:B  |Seconds:5.82  |Question Points:-41.8  |Total:21465
24/11/2021 8:53:51 PM|Quizzame|ROUND 4|Question 12| ID:12680  |Correct:A  |Keypad:3 |Name:Bothan Spies  |Pressed:A  |Seconds:6.61  |Question Points:678  |Total:47412
24/11/2021 8:53:54 PM|Quizzame|ROUND 4|Question 12 |ID:12680  |Correct:A  |Keypad:6 |Name:Avacado Helmets  |Pressed:A  |Seconds:10.06  |Question Points:0  |Total:25353
24/11/2021 7:32:51 PM|Quizzame|ROUND 1|Question 1| ID:17158  |Correct:C  |Keypad:3 |Name:Bothan Spies  |Pressed:C  |Seconds:1.36  |Question Points:909  |Total:909
24/11/2021 7:32:53 PM|Quizzame|ROUND 1|Question 1 |ID:17158  |Correct:C  |Keypad:10 |Name:Smartie Pints  |Pressed:A  |Seconds:3.89  |Question Points:-372  |Total:0
24/11/2021 7:32:53 PM|Quizzame|ROUND 1|Question 1| ID:17158  |Correct:C  |Keypad:5 |Name:ALG  |Pressed:C  |Seconds:3.95  |Question Points:735  |Total:735
24/11/2021 7:32:53 PM|Quizzame|ROUND 1|Question 1 |ID:17158  |Correct:C  |Keypad:11 |Name:Rumple4Skin  |Pressed:E  |Seconds:4.09  |Question Points:-365  |Total:0
24/11/2021 7:32:55 PM|Quizzame|ROUND 1|Question 1 |ID:17158  |Correct:C  |Keypad:7 |Name:Easy Street  |Pressed:A  |Seconds:5.9  |Question Points:-305  |Total:0
24/11/2021 7:32:56 PM|Quizzame|ROUND 1|Question 1| ID:17158  |Correct:C  |Keypad:6 |Name:Avacado Helmets  |Pressed:C  |Seconds:6.88  |Question Points:539  |Total:539
24/11/2021 7:32:59 PM|Quizzame|ROUND 1|Question 1 |ID:17158  |Correct:C  |Keypad:4 |Name:Jack and Jim!  |Pressed:D  |Seconds:9.67  |Question Points:-181  |Total:0
24/11/2021 7:33:03 PM|Quizzame|ROUND 1|Question 1 |ID:17158  |Correct:C  |Keypad:2 |Name:Boogers  |Pressed:A  |Seconds:14.08  |Question Points:-35  |Total:0
24/11/2021 7:33:41 PM|Quizzame|ROUND 1|Question 2| ID:6427  |Correct:E  |Keypad:3 |Name:Bothan Spies  |Pressed:E  |Seconds:4.92  |Question Points:670  |Total:1579
24/11/2021 7:33:42 PM|Quizzame|ROUND 1|Question 2| ID:6427  |Correct:E  |Keypad:10 |Name:Smartie Pints  |Pressed:E  |Seconds:5.91  |Question Points:604  |Total:232
24/11/2021 7:33:42 PM|Quizzame|ROUND 1|Question 2| ID:6427  |Correct:E  |Keypad:7 |Name:Easy Street  |Pressed:E  |Seconds:6.35  |Question Points:575  |Total:270
24/11/2021 7:33:44 PM|Quizzame|ROUND 1|Question 2| ID:6427  |Correct:E  |Keypad:5 |Name:ALG  |Pressed:E  |Seconds:7.84  |Question Points:475  |Total:1210
24/11/2021 7:33:44 PM|Quizzame|ROUND 1|Question 2| ID:6427  |Correct:E  |Keypad:2 |Name:Boogers  |Pressed:E  |Seconds:8.24  |Question Points:448  |Total:413
24/11/2021 7:33:45 PM|Quizzame|ROUND 1|Question 2 |ID:6427  |Correct:E  |Keypad:4 |Name:Jack and Jim!  |Pressed:C  |Seconds:8.62  |Question Points:-43.2  |Total:-181
24/11/2021 7:33:50 PM|Quizzame|ROUND 1|Question 2| ID:6427  |Correct:E  |Keypad:11 |Name:Rumple4Skin  |Pressed:E  |Seconds:14.47  |Question Points:31  |Total:-334
24/11/2021 7:33:52 PM|Quizzame|ROUND 1|Question 2 |ID:6427  |Correct:E  |Keypad:6 |Name:Avacado Helmets  |Pressed:E  |Seconds:15.91  |Question Points:0  |Total:539
